id,channel_id,timestamp,subscriber_count
1788,5,2024-12-31 04:00:19.117932,31167
1789,6,2024-12-31 04:00:24.049384,19958
1790,7,2024-12-31 04:00:28.396515,18310
1791,8,2024-12-31 04:00:30.224063,26133
1792,9,2024-12-31 04:00:34.497096,8726
1793,10,2024-12-31 04:00:37.853338,21855
1794,11,2024-12-31 04:00:40.588775,12440
1795,12,2024-12-31 04:00:44.767997,22006
1796,13,2024-12-31 04:00:52.568365,9054
1797,14,2024-12-31 04:00:54.512662,48245
1798,15,2024-12-31 04:00:55.890299,52246
1799,16,2024-12-31 04:01:06.264551,5136
1800,17,2024-12-31 04:01:07.405943,22961
1801,18,2024-12-31 04:01:11.967426,1837
1802,19,2024-12-31 04:01:13.080157,9258
1803,20,2024-12-31 04:01:14.397891,9018
1804,21,2024-12-31 04:01:18.400074,14153
1805,22,2024-12-31 04:01:22.587333,8216
1806,23,2024-12-31 04:01:25.612339,23722
1807,24,2024-12-31 04:01:31.272930,7107
1808,25,2024-12-31 04:01:32.077480,11807
1809,21,2024-12-31 04:01:34.634467,14153
1810,26,2024-12-31 04:01:41.203339,19988
1811,1,2024-12-31 08:00:02.403220,4858
1812,2,2024-12-31 08:00:03.749943,5847
1813,3,2024-12-31 08:00:08.311289,23807
1814,4,2024-12-31 08:00:13.859762,73328
1815,5,2024-12-31 08:00:20.284968,31169
1816,6,2024-12-31 08:00:25.691619,19961
1817,7,2024-12-31 08:00:30.548150,18309
1818,8,2024-12-31 08:00:32.390967,26135
1819,9,2024-12-31 08:00:36.427352,8726
1820,10,2024-12-31 08:00:39.710024,21855
1821,11,2024-12-31 08:00:42.843435,12440
1822,12,2024-12-31 08:00:47.793842,22006
1823,13,2024-12-31 08:00:55.845628,9054
1824,14,2024-12-31 08:00:57.759594,48245
1825,15,2024-12-31 08:00:59.169011,52252
1826,16,2024-12-31 08:01:13.568231,5136
1827,17,2024-12-31 08:01:14.778454,22960
1828,18,2024-12-31 08:01:19.127157,1837
1829,19,2024-12-31 08:01:20.341459,9258
1830,20,2024-12-31 08:01:21.816040,9017
1831,21,2024-12-31 08:01:25.570183,14153
1832,22,2024-12-31 08:01:29.990573,8216
1833,23,2024-12-31 08:01:33.299268,23722
1834,24,2024-12-31 08:01:38.926701,7107
1835,25,2024-12-31 08:01:39.673695,11807
1836,21,2024-12-31 08:01:42.765830,14153
1837,26,2024-12-31 08:01:46.544910,19990
1838,1,2024-12-31 12:00:02.169357,4858
1839,2,2024-12-31 12:00:03.765622,5847
1840,3,2024-12-31 12:00:09.913764,23808
1841,4,2024-12-31 12:00:21.231535,73255
1842,5,2024-12-31 12:00:33.087792,31167
1843,6,2024-12-31 12:00:42.567221,19968
1844,7,2024-12-31 12:00:50.627731,18309
1845,8,2024-12-31 12:00:54.062801,26130
1846,9,2024-12-31 12:01:01.479858,8725
1847,10,2024-12-31 12:01:07.249322,21859
1848,11,2024-12-31 12:01:12.925876,12433
1849,12,2024-12-31 12:01:21.781129,22008
1850,13,2024-12-31 12:01:36.016348,9053
1851,14,2024-12-31 12:01:39.197492,48244
1852,15,2024-12-31 12:01:42.164657,52251
1853,16,2024-12-31 12:01:58.940804,5137
1854,17,2024-12-31 12:02:00.621074,22958
1855,18,2024-12-31 12:02:08.698847,1837
1856,19,2024-12-31 12:02:10.721538,9258
1857,20,2024-12-31 12:02:13.165478,9018
1858,21,2024-12-31 12:02:20.907683,14152
1859,22,2024-12-31 12:02:28.182309,8217
1860,23,2024-12-31 12:02:35.064158,23723
1861,24,2024-12-31 12:02:43.303176,7107
1862,25,2024-12-31 12:02:44.486463,11808
1863,21,2024-12-31 12:02:48.723892,14152
1864,26,2024-12-31 12:02:54.710099,19990
1865,1,2024-12-31 16:00:02.132638,4859
1866,2,2024-12-31 16:00:03.970658,5845
1867,3,2024-12-31 16:00:09.760070,23814
1868,4,2024-12-31 16:00:18.514563,73152
1869,5,2024-12-31 16:00:28.069491,31168
1870,6,2024-12-31 16:00:36.376791,20012
1871,7,2024-12-31 16:00:44.161259,18307
1872,8,2024-12-31 16:00:47.341016,26131
1873,9,2024-12-31 16:00:55.158310,8725
1874,10,2024-12-31 16:01:00.973239,21864
1875,11,2024-12-31 16:01:06.547319,12433
1876,12,2024-12-31 16:01:15.134319,22008
1877,13,2024-12-31 16:01:27.751177,9055
1878,14,2024-12-31 16:01:30.698810,48239
1879,15,2024-12-31 16:01:33.309415,52243
1880,16,2024-12-31 16:01:49.909103,5136
1881,17,2024-12-31 16:01:51.766809,22960
1882,18,2024-12-31 16:01:59.188921,1836
1883,19,2024-12-31 16:02:01.181325,9258
1884,20,2024-12-31 16:02:03.422216,9016
1885,21,2024-12-31 16:02:10.765060,14152
1886,22,2024-12-31 16:02:18.708701,8217
1887,23,2024-12-31 16:02:23.817411,23723
1888,24,2024-12-31 16:02:32.173788,7106
1889,25,2024-12-31 16:02:33.368241,11808
1890,21,2024-12-31 16:02:37.315179,14152
1891,26,2024-12-31 16:02:43.967489,19990
1892,1,2024-12-31 20:00:01.910779,4860
1893,2,2024-12-31 20:00:03.462116,5846
1894,3,2024-12-31 20:00:08.988970,23818
1895,4,2024-12-31 20:00:15.059171,73100
1896,5,2024-12-31 20:00:22.679948,31167
1897,6,2024-12-31 20:00:29.228280,20017
1898,7,2024-12-31 20:00:33.991023,18307
1899,8,2024-12-31 20:00:36.081282,26130
1900,9,2024-12-31 20:00:41.209570,8728
1901,10,2024-12-31 20:00:45.305395,21862
1902,11,2024-12-31 20:00:48.637656,12434
1903,12,2024-12-31 20:00:54.081916,22006
1904,13,2024-12-31 20:01:03.368834,9060
1905,14,2024-12-31 20:01:05.424386,48239
1906,15,2024-12-31 20:01:07.872551,52242
1907,16,2024-12-31 20:01:19.099519,5136
1908,17,2024-12-31 20:01:20.578987,22957
1909,18,2024-12-31 20:01:26.137117,1835
1910,19,2024-12-31 20:01:27.616715,9258
1911,20,2024-12-31 20:01:29.504778,9015
1912,21,2024-12-31 20:01:34.745068,14152
1913,22,2024-12-31 20:01:40.246597,8216
1914,23,2024-12-31 20:01:44.620261,23723
1915,24,2024-12-31 20:01:51.388139,7106
1916,25,2024-12-31 20:01:52.238010,11806
1917,21,2024-12-31 20:01:55.726388,14152
1918,26,2024-12-31 20:01:59.965863,19984
1919,1,2025-01-01 00:00:02.882367,4862
1920,2,2025-01-01 00:00:04.924677,5845
1921,3,2025-01-01 00:00:11.578952,23820
1922,4,2025-01-01 00:00:20.819444,73048
1923,5,2025-01-01 00:00:29.144778,31172
1924,6,2025-01-01 00:00:36.489446,20025
1925,7,2025-01-01 00:00:43.941239,18307
1926,8,2025-01-01 00:00:47.423166,26129
1927,9,2025-01-01 00:00:54.950311,8728
1928,10,2025-01-01 00:01:00.299273,21860
1929,11,2025-01-01 00:01:04.809350,12435
1930,12,2025-01-01 00:01:12.325771,22003
1931,13,2025-01-01 00:01:25.975346,9066
1932,14,2025-01-01 00:01:29.194666,48229
1933,15,2025-01-01 00:01:31.515406,52240
1934,16,2025-01-01 00:01:50.155157,5136
1935,17,2025-01-01 00:01:52.302229,22954
1936,18,2025-01-01 00:02:01.336404,1836
1937,19,2025-01-01 00:02:03.915251,9257
1938,20,2025-01-01 00:02:07.821280,9015
1939,21,2025-01-01 00:02:28.160390,14152
1940,22,2025-01-01 00:02:48.309997,8216
1941,23,2025-01-01 00:02:57.501926,23724
1942,24,2025-01-01 00:03:08.289560,7106
1943,25,2025-01-01 00:03:12.972516,11801
1944,21,2025-01-01 00:03:30.144476,14152
1945,26,2025-01-01 00:04:44.132576,19984
1946,1,2025-01-01 04:00:02.153009,4862
1947,2,2025-01-01 04:00:03.471282,5845
1948,3,2025-01-01 04:00:07.672705,23817
1949,4,2025-01-01 04:00:13.092333,72990
1950,5,2025-01-01 04:00:19.033960,31172
1951,6,2025-01-01 04:00:23.887766,20026
1952,7,2025-01-01 04:00:28.056360,18307
1953,8,2025-01-01 04:00:29.746168,26128
1954,9,2025-01-01 04:00:36.820080,8728
1955,10,2025-01-01 04:00:40.018483,21859
1956,11,2025-01-01 04:00:43.043205,12435
1957,12,2025-01-01 04:00:48.426681,22003
1958,13,2025-01-01 04:00:56.262115,9076
1959,14,2025-01-01 04:00:57.971103,48229
1960,15,2025-01-01 04:00:59.330188,52230
1961,16,2025-01-01 04:01:09.675337,5136
1962,17,2025-01-01 04:01:10.697542,22954
1963,18,2025-01-01 04:01:15.433571,1836
1964,19,2025-01-01 04:01:16.530165,9257
1965,20,2025-01-01 04:01:17.971601,9015
1966,21,2025-01-01 04:01:21.470628,14152
1967,22,2025-01-01 04:01:25.246240,8215
1968,23,2025-01-01 04:01:28.453405,23725
1969,24,2025-01-01 04:01:33.807527,7105
1970,25,2025-01-01 04:01:34.509313,11800
1971,21,2025-01-01 04:01:36.966344,14152
1972,26,2025-01-01 04:01:43.792558,19982
1973,1,2025-01-01 08:00:02.197592,4862
1974,2,2025-01-01 08:00:03.890244,5845
1975,3,2025-01-01 08:00:07.820086,23815
1976,4,2025-01-01 08:00:13.337102,72947
1977,5,2025-01-01 08:00:19.571262,31172
1978,6,2025-01-01 08:00:24.674681,20027
1979,7,2025-01-01 08:00:29.191869,18307
1980,8,2025-01-01 08:00:31.134750,26127
1981,9,2025-01-01 08:00:35.097058,8728
1982,10,2025-01-01 08:00:38.481998,21859
1983,11,2025-01-01 08:00:41.270961,12436
1984,12,2025-01-01 08:00:45.654720,22003
1985,13,2025-01-01 08:00:52.844776,9080
1986,14,2025-01-01 08:00:54.679887,48228
1987,15,2025-01-01 08:00:56.486472,52231
1988,16,2025-01-01 08:01:10.750095,5136
1989,17,2025-01-01 08:01:11.852559,22954
1990,18,2025-01-01 08:01:16.146633,1836
1991,19,2025-01-01 08:01:17.298914,9256
1992,20,2025-01-01 08:01:18.991637,9015
1993,21,2025-01-01 08:01:22.379370,14151
1994,22,2025-01-01 08:01:26.928888,8215
1995,23,2025-01-01 08:01:29.617574,23724
1996,24,2025-01-01 08:01:35.116186,7105
1997,25,2025-01-01 08:01:35.722185,11798
1998,21,2025-01-01 08:01:38.198352,14151
1999,26,2025-01-01 08:01:41.821056,19982
2000,1,2025-01-01 12:00:02.428381,4862
2001,2,2025-01-01 12:00:03.945838,5845
2002,3,2025-01-01 12:00:08.757547,23812
2003,4,2025-01-01 12:00:15.499889,72913
2004,5,2025-01-01 12:00:21.773780,31173
2005,6,2025-01-01 12:00:27.494106,20027
2006,7,2025-01-01 12:00:32.516584,18306
2007,8,2025-01-01 12:00:34.690742,26127
2008,9,2025-01-01 12:00:40.141373,8726
2009,10,2025-01-01 12:00:43.737231,21859
2010,11,2025-01-01 12:00:47.899070,12436
2011,12,2025-01-01 12:00:53.406145,22003
2012,13,2025-01-01 12:01:01.675530,9082
2013,14,2025-01-01 12:01:03.699913,48223
2014,15,2025-01-01 12:01:05.756759,52223
2015,16,2025-01-01 12:01:16.461592,5136
2016,17,2025-01-01 12:01:17.849444,22955
2017,18,2025-01-01 12:01:23.101712,1836
2018,19,2025-01-01 12:01:24.643296,9256
2019,20,2025-01-01 12:01:26.306954,9015
2020,21,2025-01-01 12:01:30.383416,14152
2021,22,2025-01-01 12:01:35.279856,8215
2022,23,2025-01-01 12:01:39.377724,23721
2023,24,2025-01-01 12:01:45.077707,7105
2024,25,2025-01-01 12:01:45.826099,11799
2025,21,2025-01-01 12:01:48.851685,14152
2026,26,2025-01-01 12:01:52.776477,19982
2027,1,2025-01-01 16:00:02.356777,4863
2028,2,2025-01-01 16:00:03.668947,5843
2029,3,2025-01-01 16:00:09.130888,23815
2030,4,2025-01-01 16:00:16.031022,72873
2031,5,2025-01-01 16:00:23.102392,31180
2032,6,2025-01-01 16:00:28.985933,20029
2033,7,2025-01-01 16:00:33.814714,18306
2034,8,2025-01-01 16:00:35.935977,26130
2035,9,2025-01-01 16:00:40.935785,8730
2036,10,2025-01-01 16:00:45.145655,21862
2037,11,2025-01-01 16:00:48.855183,12437
2038,12,2025-01-01 16:00:54.090368,22003
2039,13,2025-01-01 16:01:03.286956,9089
2040,14,2025-01-01 16:01:05.073703,48223
2041,15,2025-01-01 16:01:07.225568,52220
2042,16,2025-01-01 16:01:18.509871,5137
2043,17,2025-01-01 16:01:19.653120,22956
2044,18,2025-01-01 16:01:25.124630,1835
2045,19,2025-01-01 16:01:26.589636,9256
2046,20,2025-01-01 16:01:28.217323,9015
2047,21,2025-01-01 16:01:32.848470,14154
2048,22,2025-01-01 16:01:37.748366,8216
2049,23,2025-01-01 16:01:42.217121,23724
2050,24,2025-01-01 16:01:48.215137,7106
2051,25,2025-01-01 16:01:48.916165,11799
2052,21,2025-01-01 16:01:51.944019,14154
2053,26,2025-01-01 16:01:55.765900,19981
2054,1,2025-01-01 20:00:02.469281,4862
2055,2,2025-01-01 20:00:04.118027,5843
2056,3,2025-01-01 20:00:08.740681,23815
2057,4,2025-01-01 20:00:16.329748,72815
2058,5,2025-01-01 20:00:24.081095,31181
2059,6,2025-01-01 20:00:30.410078,20027
2060,7,2025-01-01 20:00:36.013020,18308
2061,8,2025-01-01 20:00:38.114066,26128
2062,9,2025-01-01 20:00:43.269296,8732
2063,10,2025-01-01 20:00:46.858187,21862
2064,11,2025-01-01 20:00:49.932622,12437
2065,12,2025-01-01 20:00:55.360812,22003
2066,13,2025-01-01 20:01:04.444804,9097
2067,14,2025-01-01 20:01:06.225912,48213
2068,15,2025-01-01 20:01:08.411476,52213
2069,16,2025-01-01 20:01:21.528584,5140
2070,17,2025-01-01 20:01:22.730137,22955
2071,18,2025-01-01 20:01:27.983482,1836
2072,19,2025-01-01 20:01:29.455776,9254
2073,20,2025-01-01 20:01:31.475066,9013
2074,21,2025-01-01 20:01:36.171828,14154
2075,22,2025-01-01 20:01:41.264284,8217
2076,23,2025-01-01 20:01:44.967743,23723
2077,24,2025-01-01 20:01:51.411836,7105
2078,25,2025-01-01 20:01:52.084856,11798
2079,21,2025-01-01 20:01:55.117882,14154
2080,26,2025-01-01 20:02:00.120744,19981
2081,1,2025-01-02 00:00:02.066172,4862
2082,2,2025-01-02 00:00:03.632199,5841
2083,3,2025-01-02 00:00:07.971970,23816
2084,4,2025-01-02 00:00:14.641258,72740
2085,5,2025-01-02 00:00:20.674261,31183
2086,6,2025-01-02 00:00:26.019176,20024
2087,7,2025-01-02 00:00:30.753683,18308
2088,8,2025-01-02 00:00:32.793556,26127
2089,9,2025-01-02 00:00:36.939468,8735
2090,10,2025-01-02 00:00:40.454627,21863
2091,11,2025-01-02 00:00:43.507033,12436
2092,12,2025-01-02 00:00:48.866282,22005
2093,13,2025-01-02 00:00:55.875819,9097
2094,14,2025-01-02 00:00:57.598290,48209
2095,15,2025-01-02 00:00:59.203090,52208
2096,16,2025-01-02 00:01:13.702650,5140
2097,17,2025-01-02 00:01:14.853844,22956
2098,18,2025-01-02 00:01:19.821113,1836
2099,19,2025-01-02 00:01:21.302721,9253
2100,20,2025-01-02 00:01:22.808610,9014
2101,21,2025-01-02 00:01:26.792932,14152
2102,22,2025-01-02 00:01:31.392352,8216
2103,23,2025-01-02 00:01:35.080660,23726
2104,24,2025-01-02 00:01:40.324627,7105
2105,25,2025-01-02 00:01:41.078218,11797
2106,21,2025-01-02 00:01:43.602662,14152
2107,26,2025-01-02 00:01:47.398389,19981
2108,1,2025-01-02 04:00:02.059788,4863
2109,2,2025-01-02 04:00:03.485297,5839
2110,3,2025-01-02 04:00:07.335434,23816
2111,4,2025-01-02 04:00:13.309445,72700
2112,5,2025-01-02 04:00:18.881453,31181
2113,6,2025-01-02 04:00:24.003553,20026
2114,7,2025-01-02 04:00:28.396895,18308
2115,8,2025-01-02 04:00:30.043186,26128
2116,9,2025-01-02 04:00:34.042419,8738
2117,10,2025-01-02 04:00:37.073281,21864
2118,11,2025-01-02 04:00:39.807183,12439
2119,12,2025-01-02 04:00:44.194351,22004
2120,13,2025-01-02 04:00:51.184117,9102
2121,14,2025-01-02 04:00:52.854468,48209
2122,15,2025-01-02 04:00:54.183396,52206
2123,16,2025-01-02 04:01:05.036807,5142
2124,17,2025-01-02 04:01:06.084926,22957
2125,18,2025-01-02 04:01:10.560728,1836
2126,19,2025-01-02 04:01:11.748869,9253
2127,20,2025-01-02 04:01:13.092028,9014
2128,21,2025-01-02 04:01:16.824226,14152
2129,22,2025-01-02 04:01:21.061537,8218
2130,23,2025-01-02 04:01:23.650028,23728
2131,24,2025-01-02 04:01:28.757100,7105
2132,25,2025-01-02 04:01:29.345260,11796
2133,21,2025-01-02 04:01:37.834836,14152
2134,26,2025-01-02 04:01:41.159699,19981
2135,1,2025-01-02 08:00:02.401362,4863
2136,2,2025-01-02 08:00:03.669291,5839
2137,3,2025-01-02 08:00:07.614898,23818
2138,4,2025-01-02 08:00:13.678762,72669
2139,5,2025-01-02 08:00:20.125678,31183
2140,6,2025-01-02 08:00:25.508282,20026
2141,7,2025-01-02 08:00:30.269545,18308
2142,8,2025-01-02 08:00:32.176535,26127
2143,9,2025-01-02 08:00:36.317275,8737
2144,10,2025-01-02 08:00:39.541686,21865
2145,11,2025-01-02 08:00:42.284482,12439
2146,12,2025-01-02 08:00:46.594147,22004
2147,13,2025-01-02 08:00:53.750696,9103
2148,14,2025-01-02 08:00:55.476484,48206
2149,15,2025-01-02 08:00:56.825381,52206
2150,16,2025-01-02 08:01:10.735353,5141
2151,17,2025-01-02 08:01:11.735148,22957
2152,18,2025-01-02 08:01:15.960552,1836
2153,19,2025-01-02 08:01:17.132550,9252
2154,20,2025-01-02 08:01:18.421926,9014
2155,21,2025-01-02 08:01:21.648081,14152
2156,22,2025-01-02 08:01:25.472118,8220
2157,23,2025-01-02 08:01:28.514413,23727
2158,24,2025-01-02 08:01:33.748580,7105
2159,25,2025-01-02 08:01:34.413359,11796
2160,21,2025-01-02 08:01:37.097315,14152
2161,26,2025-01-02 08:01:40.466531,19978
2162,1,2025-01-02 12:00:02.057223,4863
2163,2,2025-01-02 12:00:03.752070,5837
2164,3,2025-01-02 12:00:09.450344,23818
2165,4,2025-01-02 12:00:19.204586,72628
2166,5,2025-01-02 12:00:30.653232,31181
2167,6,2025-01-02 12:00:39.261487,20024
2168,7,2025-01-02 12:00:46.969783,18306
2169,8,2025-01-02 12:00:49.928912,26128
2170,9,2025-01-02 12:00:56.625746,8739
2171,10,2025-01-02 12:01:01.536158,21864
2172,11,2025-01-02 12:01:06.307082,12440
2173,12,2025-01-02 12:01:13.548564,22012
2174,13,2025-01-02 12:01:25.008137,9106
2175,14,2025-01-02 12:01:27.277888,48206
2176,15,2025-01-02 12:01:30.060048,52206
2177,16,2025-01-02 12:01:45.419358,5142
2178,17,2025-01-02 12:01:47.330332,22954
2179,18,2025-01-02 12:01:54.005535,1838
2180,19,2025-01-02 12:01:55.741433,9252
2181,20,2025-01-02 12:01:58.078791,9014
2182,21,2025-01-02 12:02:06.182240,14152
2183,22,2025-01-02 12:02:12.975872,8220
2184,23,2025-01-02 12:02:19.850426,23726
2185,24,2025-01-02 12:02:28.009442,7105
2186,25,2025-01-02 12:02:28.998694,11796
2187,21,2025-01-02 12:02:32.944167,14152
2188,26,2025-01-02 12:02:38.549782,19978
2189,1,2025-01-02 16:00:01.862033,4866
2190,2,2025-01-02 16:00:03.405158,5839
2191,3,2025-01-02 16:00:08.652949,23817
2192,4,2025-01-02 16:00:15.726158,72577
2193,5,2025-01-02 16:00:23.474186,31187
2194,6,2025-01-02 16:00:30.130049,20020
2195,7,2025-01-02 16:00:35.508062,18302
2196,8,2025-01-02 16:00:37.924362,26126
2197,9,2025-01-02 16:00:43.477813,8741
2198,10,2025-01-02 16:00:47.533546,21859
2199,11,2025-01-02 16:00:51.357412,12440
2200,12,2025-01-02 16:00:56.677392,22013
2201,13,2025-01-02 16:01:06.106574,9110
2202,14,2025-01-02 16:01:08.144562,48199
2203,15,2025-01-02 16:01:09.840521,52206
2204,16,2025-01-02 16:01:21.286319,5141
2205,17,2025-01-02 16:01:22.554142,22950
2206,18,2025-01-02 16:01:28.074304,1839
2207,19,2025-01-02 16:01:29.473711,9250
2208,20,2025-01-02 16:01:31.012310,9013
2209,21,2025-01-02 16:01:35.838040,14144
2210,22,2025-01-02 16:01:40.525892,8220
2211,23,2025-01-02 16:01:44.364057,23728
2212,24,2025-01-02 16:01:51.290726,7104
2213,25,2025-01-02 16:01:51.969287,11798
2214,21,2025-01-02 16:01:55.267011,14144
2215,26,2025-01-02 16:01:59.475216,19980
2216,1,2025-01-02 20:00:02.935552,4872
2217,2,2025-01-02 20:00:04.524603,5839
2218,3,2025-01-02 20:00:11.001697,23819
2219,4,2025-01-02 20:00:20.638418,72515
2220,5,2025-01-02 20:00:30.522783,31189
2221,6,2025-01-02 20:00:39.736703,20019
2222,7,2025-01-02 20:00:47.221824,18306
2223,8,2025-01-02 20:00:49.790769,26128
2224,9,2025-01-02 20:00:57.073687,8743
2225,10,2025-01-02 20:01:02.061584,21859
2226,11,2025-01-02 20:01:06.926857,12442
2227,12,2025-01-02 20:01:15.143616,22010
2228,13,2025-01-02 20:01:26.274225,9120
2229,14,2025-01-02 20:01:28.384307,48199
2230,15,2025-01-02 20:01:30.745337,52204
2231,16,2025-01-02 20:01:45.689033,5142
2232,17,2025-01-02 20:01:47.103309,22945
2233,18,2025-01-02 20:01:55.093298,1841
2234,19,2025-01-02 20:01:56.972943,9251
2235,20,2025-01-02 20:02:00.038005,9011
2236,21,2025-01-02 20:02:06.618326,14146
2237,22,2025-01-02 20:02:13.344287,8220
2238,23,2025-01-02 20:02:19.010900,23730
2239,24,2025-01-02 20:02:26.957564,7103
2240,25,2025-01-02 20:02:27.937422,11797
2241,21,2025-01-02 20:02:33.428917,14146
2242,26,2025-01-02 20:02:39.073599,19981
2243,1,2025-01-03 00:00:01.942183,4876
2244,2,2025-01-03 00:00:03.559573,5840
2245,3,2025-01-03 00:00:07.710484,23819
2246,4,2025-01-03 00:00:14.381423,72440
2247,5,2025-01-03 00:00:21.049625,31188
2248,6,2025-01-03 00:00:26.587468,20024
2249,7,2025-01-03 00:00:31.533231,18306
2250,8,2025-01-03 00:00:33.904451,26131
2251,9,2025-01-03 00:00:38.571598,8747
2252,10,2025-01-03 00:00:42.341878,21864
2253,11,2025-01-03 00:00:45.693406,12444
2254,12,2025-01-03 00:00:51.439906,22016
2255,13,2025-01-03 00:01:00.473173,9127
2256,14,2025-01-03 00:01:02.422473,48199
2257,15,2025-01-03 00:01:04.357783,52198
2258,16,2025-01-03 00:01:17.466152,5146
2259,17,2025-01-03 00:01:18.953671,22952
2260,18,2025-01-03 00:01:24.364770,1842
2261,19,2025-01-03 00:01:25.839399,9253
2262,20,2025-01-03 00:01:27.592430,9011
2263,21,2025-01-03 00:01:32.397567,14144
2264,22,2025-01-03 00:01:38.105535,8220
2265,23,2025-01-03 00:01:41.580564,23733
2266,24,2025-01-03 00:01:48.119612,7103
2267,25,2025-01-03 00:01:49.058090,11798
2268,21,2025-01-03 00:01:51.971604,14144
2269,26,2025-01-03 00:01:55.993555,19987
2270,1,2025-01-03 04:00:01.858638,4875
2271,2,2025-01-03 04:00:03.093287,5841
2272,3,2025-01-03 04:00:07.093093,23827
2273,4,2025-01-03 04:00:12.984346,72389
2274,5,2025-01-03 04:00:18.807202,31194
2275,6,2025-01-03 04:00:23.710066,20026
2276,7,2025-01-03 04:00:27.902128,18304
2277,8,2025-01-03 04:00:29.700340,26130
2278,9,2025-01-03 04:00:34.427107,8747
2279,10,2025-01-03 04:00:37.534850,21861
2280,11,2025-01-03 04:00:40.569042,12442
2281,12,2025-01-03 04:00:44.765410,22017
2282,13,2025-01-03 04:00:52.022706,9129
2283,14,2025-01-03 04:00:53.725261,48184
2284,15,2025-01-03 04:00:55.121021,52196
2285,16,2025-01-03 04:01:06.328791,5146
2286,17,2025-01-03 04:01:07.563254,22953
2287,18,2025-01-03 04:01:12.096629,1842
2288,19,2025-01-03 04:01:13.204810,9253
2289,20,2025-01-03 04:01:14.486378,9012
2290,21,2025-01-03 04:01:18.018115,14144
2291,22,2025-01-03 04:01:22.414821,8220
2292,23,2025-01-03 04:01:25.253192,23735
2293,24,2025-01-03 04:01:30.568591,7103
2294,25,2025-01-03 04:01:31.210757,11798
2295,21,2025-01-03 04:01:38.846135,14144
2296,26,2025-01-03 04:01:42.192584,19987
2297,1,2025-01-03 08:00:02.525408,4875
2298,2,2025-01-03 08:00:03.996439,5842
2299,3,2025-01-03 08:00:07.970732,23827
2300,4,2025-01-03 08:00:14.010009,72358
2301,5,2025-01-03 08:00:20.450049,31196
2302,6,2025-01-03 08:00:25.779253,20026
2303,7,2025-01-03 08:00:30.842190,18304
2304,8,2025-01-03 08:00:32.723216,26130
2305,9,2025-01-03 08:00:36.948848,8747
2306,10,2025-01-03 08:00:39.971904,21858
2307,11,2025-01-03 08:00:42.762113,12442
2308,12,2025-01-03 08:00:47.626456,22017
2309,13,2025-01-03 08:00:54.943338,9130
2310,14,2025-01-03 08:00:56.742177,48183
2311,15,2025-01-03 08:00:58.094845,52200
2312,16,2025-01-03 08:01:12.502084,5146
2313,17,2025-01-03 08:01:13.890703,22953
2314,18,2025-01-03 08:01:18.786882,1842
2315,19,2025-01-03 08:01:20.078603,9253
2316,20,2025-01-03 08:01:21.422209,9012
2317,21,2025-01-03 08:01:24.852424,14144
2318,22,2025-01-03 08:01:29.116154,8220
2319,23,2025-01-03 08:01:32.030615,23737
2320,24,2025-01-03 08:01:37.478679,7103
2321,25,2025-01-03 08:01:38.469055,11798
2322,21,2025-01-03 08:01:41.057856,14144
2323,26,2025-01-03 08:01:44.712998,19987
2324,1,2025-01-03 12:00:02.187367,4874
2325,2,2025-01-03 12:00:03.758712,5842
2326,3,2025-01-03 12:00:09.226627,23831
2327,4,2025-01-03 12:00:17.371746,72312
2328,5,2025-01-03 12:00:25.169352,31194
2329,6,2025-01-03 12:00:32.349202,20024
2330,7,2025-01-03 12:00:37.355754,18304
2331,8,2025-01-03 12:00:40.107054,26130
2332,9,2025-01-03 12:00:45.891413,8748
2333,10,2025-01-03 12:00:49.887087,21858
2334,11,2025-01-03 12:00:54.014891,12443
2335,12,2025-01-03 12:01:00.235068,22019
2336,13,2025-01-03 12:01:09.590934,9137
2337,14,2025-01-03 12:01:11.823330,48183
2338,15,2025-01-03 12:01:13.837695,52195
2339,16,2025-01-03 12:01:26.543517,5145
2340,17,2025-01-03 12:01:28.223423,22953
2341,18,2025-01-03 12:01:33.807450,1842
2342,19,2025-01-03 12:01:35.581021,9253
2343,20,2025-01-03 12:01:37.671047,9013
2344,21,2025-01-03 12:01:43.662986,14143
2345,22,2025-01-03 12:01:49.263296,8221
2346,23,2025-01-03 12:01:54.226065,23736
2347,24,2025-01-03 12:02:00.921589,7102
2348,25,2025-01-03 12:02:01.833592,11793
2349,21,2025-01-03 12:02:04.874336,14143
2350,26,2025-01-03 12:02:09.853022,19987
2351,1,2025-01-03 16:00:02.738151,4876
2352,2,2025-01-03 16:00:04.311180,5840
2353,3,2025-01-03 16:00:09.290408,23824
2354,4,2025-01-03 16:00:16.011386,72247
2355,5,2025-01-03 16:00:23.442102,31197
2356,6,2025-01-03 16:00:30.083913,20024
2357,7,2025-01-03 16:00:35.772485,18305
2358,8,2025-01-03 16:00:38.088963,26125
2359,9,2025-01-03 16:00:43.404352,8749
2360,10,2025-01-03 16:00:47.275829,21863
2361,11,2025-01-03 16:00:51.080342,12440
2362,12,2025-01-03 16:00:56.742244,22015
2363,13,2025-01-03 16:01:06.142044,9143
2364,14,2025-01-03 16:01:08.165400,48183
2365,15,2025-01-03 16:01:10.071633,52195
2366,16,2025-01-03 16:01:22.074230,5146
2367,17,2025-01-03 16:01:23.729097,22952
2368,18,2025-01-03 16:01:29.454662,1842
2369,19,2025-01-03 16:01:31.107952,9253
